municipio,tipo de crimen,año,trimestre,num_trimestre,valor,tipo_dato,modelo,nivel_confianza
Aranjuez,Tráfico de drogas,2026,Q3,3,2.7458041343984534,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Agresión sexual con penetración,2026,Q1,1,0.9351298991881416,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Agresión sexual con penetración,2026,Q2,2,1.2787774837069321,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Agresión sexual con penetración,2026,Q3,3,0.9670588290504774,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos contra la libertad sexual,2026,Q1,1,5.021387880765338,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos contra la libertad sexual,2026,Q2,2,4.59433106965061,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos contra la libertad sexual,2026,Q3,3,4.59433106965061,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,9.598822514268532,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,11.626204420619878,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,9.463030362595235,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Estafas informáticas,2026,Q1,1,154.3500214349224,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Estafas informáticas,2026,Q2,2,154.3500214349224,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Estafas informáticas,2026,Q3,3,163.92831157983485,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Hurtos,2026,Q1,1,164.59215083403637,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Hurtos,2026,Q2,2,212.4297381279621,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Hurtos,2026,Q3,3,164.92360362168412,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q1,1,17.91802437923629,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q2,2,19.97459918519196,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Otros ciberdelitos,2026,Q3,3,15.088222020817478,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q1,1,362.0911200751215,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q2,2,350.7450197913188,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de criminalidad convencional,2026,Q3,3,368.2959977129441,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q1,1,4.59433106965061,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q2,2,4.139805198636741,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Resto de delitos contra la libertad sexual,2026,Q3,3,2.680777200421621,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q1,1,11.413354698785389,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q2,2,11.277562547112092,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con fuerza en domicilios,2026,Q3,3,9.463030362595235,Predicción,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,23.698605216811387,Predicción,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,22.99543477804859,Predicción,Gradient Boosting,Estándar
Arganda del Rey,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,19.519084619831553,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q1,1,13.166836312694516,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q2,2,15.065461033223492,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Robos con violencia e intimidación,2026,Q3,3,11.294358625162905,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arganda del Rey,Sustracciones de vehículos,2026,Q1,1,8.68358380398257,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Sustracciones de vehículos,2026,Q2,2,8.819375955655866,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Sustracciones de vehículos,2026,Q3,3,9.463030362595235,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q1,1,2.680777200421621,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q2,2,2.571645333454972,Predicción,Gradient Boosting,Estándar
Arganda del Rey,Tráfico de drogas,2026,Q3,3,2.1979002831726584,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q1,1,0.9531217926561786,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q2,2,1.6404621137562916,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Agresión sexual con penetración,2026,Q3,3,1.391523759367301,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q1,1,3.08316467096922,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q2,2,2.6735047264621072,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos contra la libertad sexual,2026,Q3,3,2.8852742968201985,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,3.2949342413273115,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,2.946856013396205,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,2.6735047264621072,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q1,1,101.32526047827287,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q2,2,113.52397172122402,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Estafas informáticas,2026,Q3,3,95.21145851833224,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Hurtos,2026,Q1,1,272.42453886454064,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Hurtos,2026,Q2,2,268.90142932339324,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Hurtos,2026,Q3,3,239.20889213129283,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q1,1,19.576582655585508,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q2,2,21.148220936047334,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Otros ciberdelitos,2026,Q3,3,16.752754520884974,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q1,1,173.22513708337243,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q2,2,172.214070670381,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de criminalidad convencional,2026,Q3,3,176.0127929878014,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q1,1,2.6735047264621072,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q2,2,2.6735047264621072,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Resto de delitos contra la libertad sexual,2026,Q3,3,2.477224017973665,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q1,1,13.330520352078533,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q2,2,10.51502319641192,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con fuerza en domicilios,2026,Q3,3,12.872321013075933,Predicción,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,14.194010746397648,Predicción,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,12.34635145897959,Predicción,Gradient Boosting,Estándar
Arroyomolinos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,12.872321013075933,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q1,1,2.8852742968201985,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q2,2,2.537196068889092,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Robos con violencia e intimidación,2026,Q3,3,2.477224017973665,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Arroyomolinos,Sustracciones de vehículos,2026,Q1,1,12.34635145897959,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Sustracciones de vehículos,2026,Q2,2,12.872321013075933,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Sustracciones de vehículos,2026,Q3,3,12.872321013075933,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q1,1,1.5278324169403157,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q2,2,1.8339861822562604,Predicción,Gradient Boosting,Estándar
Arroyomolinos,Tráfico de drogas,2026,Q3,3,1.672391043618627,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q1,1,1.9409711600434152,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q2,2,2.4965566062033844,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Agresión sexual con penetración,2026,Q3,3,2.7458041343984534,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q1,1,7.12401843771893,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q2,2,5.19008747102456,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos contra la libertad sexual,2026,Q3,3,5.82650682196214,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,6.003805364082746,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,6.430862175197474,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,6.003805364082746,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q1,1,205.38240640310732,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q2,2,219.63343731916154,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Estafas informáticas,2026,Q3,3,239.178121527617,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Hurtos,2026,Q1,1,107.99587732271996,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Hurtos,2026,Q2,2,104.83705371600792,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Hurtos,2026,Q3,3,104.31836786552577,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q1,1,25.194902276714316,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q2,2,25.194902276714316,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Otros ciberdelitos,2026,Q3,3,21.541098580514507,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q1,1,217.78826490820052,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q2,2,217.73502708593753,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de criminalidad convencional,2026,Q3,3,217.73502708593753,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q1,1,5.316574650946152,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q2,2,2.768298227476903,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Resto de delitos contra la libertad sexual,2026,Q3,3,3.2154361298209935,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q1,1,28.337845178192897,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q2,2,22.660938965150404,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con fuerza en domicilios,2026,Q3,3,22.87105387652737,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,28.337845178192897,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,25.685222993642622,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,24.982052554879825,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q1,1,2.773847255451545,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q2,2,2.8057761853138805,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Robos con violencia e intimidación,2026,Q3,3,3.652415701942766,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Boadilla del Monte,Sustracciones de vehículos,2026,Q1,1,3.1779581719840166,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Sustracciones de vehículos,2026,Q2,2,2.773847255451545,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Sustracciones de vehículos,2026,Q3,3,3.242755757435653,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q1,1,1.4456203787034672,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q2,2,1.466513630084666,Predicción,Gradient Boosting,Estándar
Boadilla del Monte,Tráfico de drogas,2026,Q3,3,1.4345847002223302,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q1,1,1.466513630084666,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q2,2,1.9090422301810799,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Agresión sexual con penetración,2026,Q3,3,2.1661149845996412,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q1,1,3.652415701942766,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q2,2,3.440646131584675,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos contra la libertad sexual,2026,Q3,3,3.652415701942766,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,6.003805364082746,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,7.060702542919079,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,6.430862175197474,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q1,1,60.39363155482228,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q2,2,60.39363155482228,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Estafas informáticas,2026,Q3,3,60.39363155482228,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Hurtos,2026,Q1,1,41.64393046721367,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Hurtos,2026,Q2,2,41.64393046721367,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Hurtos,2026,Q3,3,37.98330853096722,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q1,1,15.528618709209422,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q2,2,17.846325117960887,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Otros ciberdelitos,2026,Q3,3,14.81398873544417,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q1,1,173.58261854398793,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q2,2,176.0474973578025,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de criminalidad convencional,2026,Q3,3,176.3702744484169,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q1,1,2.9710141361621347,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q2,2,3.030986187077562,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Resto de delitos contra la libertad sexual,2026,Q3,3,2.8057761853138805,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q1,1,5.674042735011178,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q2,2,5.19008747102456,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con fuerza en domicilios,2026,Q3,3,6.003805364082746,Predicción,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,8.783338157728457,Predicción,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,8.696263422154008,Predicción,Gradient Boosting,Estándar
Ciempozuelos,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,8.783338157728457,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q1,1,5.549279493068877,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q2,2,6.003805364082746,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Robos con violencia e intimidación,2026,Q3,3,6.003805364082746,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Secuestro,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Secuestro,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Secuestro,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Ciempozuelos,Sustracciones de vehículos,2026,Q1,1,5.314850712966863,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Sustracciones de vehículos,2026,Q2,2,5.549279493068877,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Sustracciones de vehículos,2026,Q3,3,6.430862175197474,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q1,1,1.9200779086622168,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q2,2,1.9409049828359604,Predicción,Gradient Boosting,Estándar
Ciempozuelos,Tráfico de drogas,2026,Q3,3,2.383433582932375,Predicción,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q1,1,0.8986275799892991,Predicción,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q2,2,0.9195208313704974,Predicción,Gradient Boosting,Estándar
Collado Villalba,Agresión sexual con penetración,2026,Q3,3,1.0546300735565841,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q1,1,8.180016200189893,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q2,2,7.087220953102119,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos contra la libertad sexual,2026,Q3,3,7.087220953102119,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,14.578010617196144,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,13.878789378521722,Predicción,Gradient Boosting,Estándar
Collado Villalba,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,15.026598575834369,Predicción,Gradient Boosting,Estándar
Collado Villalba,Estafas informáticas,2026,Q1,1,121.27292056565183,Predicción,Gradient Boosting,Estándar
Collado Villalba,Estafas informáticas,2026,Q2,2,118.26646640359132,Predicción,Gradient Boosting,Estándar
Collado Villalba,Estafas informáticas,2026,Q3,3,127.77355125130026,Predicción,Gradient Boosting,Estándar
Collado Villalba,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.5,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.75,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.625,Predicción,Mediana móvil 4,Alta incertidumbre
Collado Villalba,Hurtos,2026,Q1,1,156.3631576219367,Predicción,Gradient Boosting,Estándar
Collado Villalba,Hurtos,2026,Q2,2,166.14977245569025,Predicción,Gradient Boosting,Estándar
Collado Villalba,Hurtos,2026,Q3,3,156.3631576219367,Predicción,Gradient Boosting,Estándar
Collado Villalba,Otros ciberdelitos,2026,Q1,1,32.56010099504249,Predicción,Gradient Boosting,Estándar
Collado Villalba,Otros ciberdelitos,2026,Q2,2,33.537442969891764,Predicción,Gradient Boosting,Estándar
Collado Villalba,Otros ciberdelitos,2026,Q3,3,28.364363588375937,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de criminalidad convencional,2026,Q1,1,386.32570310720047,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de criminalidad convencional,2026,Q2,2,410.62609299870473,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de criminalidad convencional,2026,Q3,3,395.67539840943726,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de delitos contra la libertad sexual,2026,Q1,1,8.180016200189893,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de delitos contra la libertad sexual,2026,Q2,2,7.087220953102119,Predicción,Gradient Boosting,Estándar
Collado Villalba,Resto de delitos contra la libertad sexual,2026,Q3,3,7.087220953102119,Predicción,Gradient Boosting,Estándar
Collado Villalba,Robos con fuerza en domicilios,2026,Q1,1,19.421222128493373,Predicción,Gradient Boosting,Estándar
Collado Villalba,Robos con fuerza en domicilios,2026,Q2,2,16.8742578632524,Predicción,Gradient Boosting,Estándar
Collado Villalba,Robos con fuerza en domicilios,2026,Q3,3,18.985256541604855,Predicción,Gradient Boosting,Estándar
Collado Villalba,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,25.527256815545012,Predicción,Gradient Boosting,Estándar
Collado Villalba,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,24.83840096313763,Predicción,Gradient Boosting,Estándar
Collado Villalba,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,25.008570965062866,Predicción,Gradient Boosting,Estándar
Collado Villalba,Robos con violencia e intimidación,2026,Q1,1,16.8742578632524,Predicción,Gradient Boosting,Estándar
Collado Villalba,Robos con violencia e intimidación,2026,Q2,2,16.8742578632524,Predicción,Gradient Boosting,Estándar
