municipio,tipo de crimen,año,trimestre,num_trimestre,conteo_predicho,modelo,nivel_confianza
Madrid,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,1611.0194885190044,Gradient Boosting,Estándar
Madrid,Robos con violencia e intimidación,2026,Q1,1,1709.8777924235037,Gradient Boosting,Estándar
Madrid,Robos con violencia e intimidación,2026,Q2,2,1584.7748070844623,Gradient Boosting,Estándar
Madrid,Robos con violencia e intimidación,2026,Q3,3,1624.8477677794735,Gradient Boosting,Estándar
Madrid,Secuestro,2026,Q1,1,3.0,Mediana móvil 4,Alta incertidumbre
Madrid,Secuestro,2026,Q2,2,3.0,Mediana móvil 4,Alta incertidumbre
Madrid,Secuestro,2026,Q3,3,3.0,Mediana móvil 4,Alta incertidumbre
Madrid,Sustracciones de vehículos,2026,Q1,1,982.119942603072,Gradient Boosting,Estándar
Madrid,Sustracciones de vehículos,2026,Q2,2,930.5017642232974,Gradient Boosting,Estándar
Madrid,Sustracciones de vehículos,2026,Q3,3,1001.2128649272762,Gradient Boosting,Estándar
Madrid,Tráfico de drogas,2026,Q1,1,1083.5107489563113,Gradient Boosting,Estándar
Madrid,Tráfico de drogas,2026,Q2,2,1102.5812482465033,Gradient Boosting,Estándar
Madrid,Tráfico de drogas,2026,Q3,3,1097.895175882399,Gradient Boosting,Estándar
Majadahonda,Agresión sexual con penetración,2026,Q1,1,1.466513630084666,Gradient Boosting,Estándar
Majadahonda,Agresión sexual con penetración,2026,Q2,2,1.4345847002223302,Gradient Boosting,Estándar
Majadahonda,Agresión sexual con penetración,2026,Q3,3,1.466513630084666,Gradient Boosting,Estándar
Majadahonda,Delitos contra la libertad sexual,2026,Q1,1,5.549279493068877,Gradient Boosting,Estándar
Majadahonda,Delitos contra la libertad sexual,2026,Q2,2,4.09025149485376,Gradient Boosting,Estándar
Majadahonda,Delitos contra la libertad sexual,2026,Q3,3,4.09025149485376,Gradient Boosting,Estándar
Majadahonda,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,7.060702542919079,Gradient Boosting,Estándar
Majadahonda,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,8.783338157728457,Gradient Boosting,Estándar
Majadahonda,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,9.463217730693106,Gradient Boosting,Estándar
Majadahonda,Estafas informáticas,2026,Q1,1,272.76250535517664,Gradient Boosting,Estándar
Majadahonda,Estafas informáticas,2026,Q2,2,272.92194582564844,Gradient Boosting,Estándar
Majadahonda,Estafas informáticas,2026,Q3,3,251.6726210900416,Gradient Boosting,Estándar
Majadahonda,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Hurtos,2026,Q1,1,330.53301020520087,Gradient Boosting,Estándar
Majadahonda,Hurtos,2026,Q2,2,326.8339062215407,Gradient Boosting,Estándar
Majadahonda,Hurtos,2026,Q3,3,326.74227366263284,Gradient Boosting,Estándar
Majadahonda,Otros ciberdelitos,2026,Q1,1,30.50062927247927,Gradient Boosting,Estándar
Majadahonda,Otros ciberdelitos,2026,Q2,2,32.992238709226584,Gradient Boosting,Estándar
Majadahonda,Otros ciberdelitos,2026,Q3,3,28.337845178192897,Gradient Boosting,Estándar
Majadahonda,Resto de criminalidad convencional,2026,Q1,1,435.888656783992,Gradient Boosting,Estándar
Majadahonda,Resto de criminalidad convencional,2026,Q2,2,428.84460464063665,Gradient Boosting,Estándar
Majadahonda,Resto de criminalidad convencional,2026,Q3,3,443.9846011698171,Gradient Boosting,Estándar
Majadahonda,Resto de delitos contra la libertad sexual,2026,Q1,1,4.249674747427015,Gradient Boosting,Estándar
Majadahonda,Resto de delitos contra la libertad sexual,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Majadahonda,Resto de delitos contra la libertad sexual,2026,Q3,3,3.440646131584675,Gradient Boosting,Estándar
Majadahonda,Robos con fuerza en domicilios,2026,Q1,1,20.480621378668218,Gradient Boosting,Estándar
Majadahonda,Robos con fuerza en domicilios,2026,Q2,2,16.84773945306936,Gradient Boosting,Estándar
Majadahonda,Robos con fuerza en domicilios,2026,Q3,3,21.33553239473755,Gradient Boosting,Estándar
Majadahonda,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,28.337845178192897,Gradient Boosting,Estándar
Majadahonda,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,23.574224315290166,Gradient Boosting,Estándar
Majadahonda,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,24.982052554879825,Gradient Boosting,Estándar
Majadahonda,Robos con violencia e intimidación,2026,Q1,1,12.73696002249624,Gradient Boosting,Estándar
Majadahonda,Robos con violencia e intimidación,2026,Q2,2,12.687036841544233,Gradient Boosting,Estándar
Majadahonda,Robos con violencia e intimidación,2026,Q3,3,13.229802473691388,Gradient Boosting,Estándar
Majadahonda,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Majadahonda,Sustracciones de vehículos,2026,Q1,1,13.309505336191526,Gradient Boosting,Estándar
Majadahonda,Sustracciones de vehículos,2026,Q2,2,13.229802473691388,Gradient Boosting,Estándar
Majadahonda,Sustracciones de vehículos,2026,Q3,3,13.229802473691388,Gradient Boosting,Estándar
Majadahonda,Tráfico de drogas,2026,Q1,1,2.9710141361621347,Gradient Boosting,Estándar
Majadahonda,Tráfico de drogas,2026,Q2,2,2.7458041343984534,Gradient Boosting,Estándar
Majadahonda,Tráfico de drogas,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
Mejorada del Campo,Agresión sexual con penetración,2026,Q1,1,1.9090422301810799,Gradient Boosting,Estándar
Mejorada del Campo,Agresión sexual con penetración,2026,Q2,2,1.466513630084666,Gradient Boosting,Estándar
Mejorada del Campo,Agresión sexual con penetración,2026,Q3,3,2.4153625127947103,Gradient Boosting,Estándar
Mejorada del Campo,Delitos contra la libertad sexual,2026,Q1,1,2.7458041343984534,Gradient Boosting,Estándar
Mejorada del Campo,Delitos contra la libertad sexual,2026,Q2,2,2.7083261765614757,Gradient Boosting,Estándar
Mejorada del Campo,Delitos contra la libertad sexual,2026,Q3,3,2.8057761853138805,Gradient Boosting,Estándar
Mejorada del Campo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,3.98016216717947,Gradient Boosting,Estándar
Mejorada del Campo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,2.8057761853138805,Gradient Boosting,Estándar
Mejorada del Campo,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,3.030986187077562,Gradient Boosting,Estándar
Mejorada del Campo,Estafas informáticas,2026,Q1,1,71.97012976076684,Gradient Boosting,Estándar
Mejorada del Campo,Estafas informáticas,2026,Q2,2,73.85649225476006,Gradient Boosting,Estándar
Mejorada del Campo,Estafas informáticas,2026,Q3,3,69.96608713356423,Gradient Boosting,Estándar
Mejorada del Campo,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.5,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.75,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.625,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Hurtos,2026,Q1,1,51.804525200024955,Gradient Boosting,Estándar
Mejorada del Campo,Hurtos,2026,Q2,2,47.769359449894495,Gradient Boosting,Estándar
Mejorada del Campo,Hurtos,2026,Q3,3,44.125874902543,Gradient Boosting,Estándar
Mejorada del Campo,Otros ciberdelitos,2026,Q1,1,11.330764543061834,Gradient Boosting,Estándar
Mejorada del Campo,Otros ciberdelitos,2026,Q2,2,10.638392720023617,Gradient Boosting,Estándar
Mejorada del Campo,Otros ciberdelitos,2026,Q3,3,9.045834686159523,Gradient Boosting,Estándar
Mejorada del Campo,Resto de criminalidad convencional,2026,Q1,1,178.0874420381761,Gradient Boosting,Estándar
Mejorada del Campo,Resto de criminalidad convencional,2026,Q2,2,166.58365961466333,Gradient Boosting,Estándar
Mejorada del Campo,Resto de criminalidad convencional,2026,Q3,3,173.27678241534028,Gradient Boosting,Estándar
Mejorada del Campo,Resto de delitos contra la libertad sexual,2026,Q1,1,1.9200779086622168,Gradient Boosting,Estándar
Mejorada del Campo,Resto de delitos contra la libertad sexual,2026,Q2,2,2.1661149845996412,Gradient Boosting,Estándar
Mejorada del Campo,Resto de delitos contra la libertad sexual,2026,Q3,3,2.8214884786481083,Gradient Boosting,Estándar
Mejorada del Campo,Robos con fuerza en domicilios,2026,Q1,1,3.2154361298209935,Gradient Boosting,Estándar
Mejorada del Campo,Robos con fuerza en domicilios,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Mejorada del Campo,Robos con fuerza en domicilios,2026,Q3,3,3.7769571165240783,Gradient Boosting,Estándar
Mejorada del Campo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,8.783338157728457,Gradient Boosting,Estándar
Mejorada del Campo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,10.09305809841471,Gradient Boosting,Estándar
Mejorada del Campo,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,10.09305809841471,Gradient Boosting,Estándar
Mejorada del Campo,Robos con violencia e intimidación,2026,Q1,1,2.7083261765614757,Gradient Boosting,Estándar
Mejorada del Campo,Robos con violencia e intimidación,2026,Q2,2,2.2394176745773677,Gradient Boosting,Estándar
Mejorada del Campo,Robos con violencia e intimidación,2026,Q3,3,2.4153625127947103,Gradient Boosting,Estándar
Mejorada del Campo,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Mejorada del Campo,Sustracciones de vehículos,2026,Q1,1,6.003805364082746,Gradient Boosting,Estándar
Mejorada del Campo,Sustracciones de vehículos,2026,Q2,2,5.549279493068877,Gradient Boosting,Estándar
Mejorada del Campo,Sustracciones de vehículos,2026,Q3,3,6.003805364082746,Gradient Boosting,Estándar
Mejorada del Campo,Tráfico de drogas,2026,Q1,1,2.271346604439703,Gradient Boosting,Estándar
Mejorada del Campo,Tráfico de drogas,2026,Q2,2,2.713875204536118,Gradient Boosting,Estándar
Mejorada del Campo,Tráfico de drogas,2026,Q3,3,3.182783706520226,Gradient Boosting,Estándar
Móstoles,Agresión sexual con penetración,2026,Q1,1,9.463217730693106,Gradient Boosting,Estándar
Móstoles,Agresión sexual con penetración,2026,Q2,2,7.060702542919079,Gradient Boosting,Estándar
Móstoles,Agresión sexual con penetración,2026,Q3,3,7.060702542919079,Gradient Boosting,Estándar
Móstoles,Delitos contra la libertad sexual,2026,Q1,1,18.245802497349427,Gradient Boosting,Estándar
Móstoles,Delitos contra la libertad sexual,2026,Q2,2,15.69993025575674,Gradient Boosting,Estándar
Móstoles,Delitos contra la libertad sexual,2026,Q3,3,16.84773945306936,Gradient Boosting,Estándar
Móstoles,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,13.229802473691388,Gradient Boosting,Estándar
Móstoles,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,13.229802473691388,Gradient Boosting,Estándar
Móstoles,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,12.687036841544233,Gradient Boosting,Estándar
Móstoles,Estafas informáticas,2026,Q1,1,457.1989663766383,Gradient Boosting,Estándar
Móstoles,Estafas informáticas,2026,Q2,2,460.9894559186574,Gradient Boosting,Estándar
Móstoles,Estafas informáticas,2026,Q3,3,439.97889785901845,Gradient Boosting,Estándar
Móstoles,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Hurtos,2026,Q1,1,445.253318826427,Gradient Boosting,Estándar
Móstoles,Hurtos,2026,Q2,2,428.9479781359935,Gradient Boosting,Estándar
Móstoles,Hurtos,2026,Q3,3,437.72674732503805,Gradient Boosting,Estándar
Móstoles,Otros ciberdelitos,2026,Q1,1,75.62417352158576,Gradient Boosting,Estándar
Móstoles,Otros ciberdelitos,2026,Q2,2,77.62821614878837,Gradient Boosting,Estándar
Móstoles,Otros ciberdelitos,2026,Q3,3,71.97012976076684,Gradient Boosting,Estándar
Móstoles,Resto de criminalidad convencional,2026,Q1,1,943.9481146897294,Gradient Boosting,Estándar
Móstoles,Resto de criminalidad convencional,2026,Q2,2,965.1140241553073,Gradient Boosting,Estándar
Móstoles,Resto de criminalidad convencional,2026,Q3,3,949.6030292027024,Gradient Boosting,Estándar
Móstoles,Resto de delitos contra la libertad sexual,2026,Q1,1,8.383897546784684,Gradient Boosting,Estándar
Móstoles,Resto de delitos contra la libertad sexual,2026,Q2,2,8.783338157728457,Gradient Boosting,Estándar
Móstoles,Resto de delitos contra la libertad sexual,2026,Q3,3,10.09305809841471,Gradient Boosting,Estándar
Móstoles,Robos con fuerza en domicilios,2026,Q1,1,49.31291576327766,Gradient Boosting,Estándar
Móstoles,Robos con fuerza en domicilios,2026,Q2,2,45.2777500131472,Gradient Boosting,Estándar
Móstoles,Robos con fuerza en domicilios,2026,Q3,3,53.23366710782245,Gradient Boosting,Estándar
Móstoles,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,74.70326712721081,Gradient Boosting,Estándar
Móstoles,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,70.3966723791166,Gradient Boosting,Estándar
Móstoles,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,74.3751781052422,Gradient Boosting,Estándar
Móstoles,Robos con violencia e intimidación,2026,Q1,1,30.226457736392792,Gradient Boosting,Estándar
Móstoles,Robos con violencia e intimidación,2026,Q2,2,31.912712527366384,Gradient Boosting,Estándar
Móstoles,Robos con violencia e intimidación,2026,Q3,3,35.88937520817252,Gradient Boosting,Estándar
Móstoles,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Móstoles,Sustracciones de vehículos,2026,Q1,1,56.89169189453875,Gradient Boosting,Estándar
Móstoles,Sustracciones de vehículos,2026,Q2,2,47.769359449894495,Gradient Boosting,Estándar
Móstoles,Sustracciones de vehículos,2026,Q3,3,41.63426546579571,Gradient Boosting,Estándar
Móstoles,Tráfico de drogas,2026,Q1,1,19.394703718310332,Gradient Boosting,Estándar
Móstoles,Tráfico de drogas,2026,Q2,2,19.394703718310332,Gradient Boosting,Estándar
Móstoles,Tráfico de drogas,2026,Q3,3,28.395205215205973,Gradient Boosting,Estándar
Navalcarnero,Agresión sexual con penetración,2026,Q1,1,0.9040380996685944,Gradient Boosting,Estándar
Navalcarnero,Agresión sexual con penetración,2026,Q2,2,1.0281116633735434,Gradient Boosting,Estándar
Navalcarnero,Agresión sexual con penetración,2026,Q3,3,1.0281116633735434,Gradient Boosting,Estándar
Navalcarnero,Delitos contra la libertad sexual,2026,Q1,1,3.440646131584675,Gradient Boosting,Estándar
Navalcarnero,Delitos contra la libertad sexual,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Navalcarnero,Delitos contra la libertad sexual,2026,Q3,3,3.7769571165240783,Gradient Boosting,Estándar
Navalcarnero,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,2.9710141361621347,Gradient Boosting,Estándar
Navalcarnero,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,3.242755757435653,Gradient Boosting,Estándar
Navalcarnero,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,3.030986187077562,Gradient Boosting,Estándar
Navalcarnero,Estafas informáticas,2026,Q1,1,87.68924238390565,Gradient Boosting,Estándar
Navalcarnero,Estafas informáticas,2026,Q2,2,84.95610501746168,Gradient Boosting,Estándar
Navalcarnero,Estafas informáticas,2026,Q3,3,84.13546440217115,Gradient Boosting,Estándar
Navalcarnero,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Hurtos,2026,Q1,1,75.62417352158576,Gradient Boosting,Estándar
Navalcarnero,Hurtos,2026,Q2,2,71.97012976076684,Gradient Boosting,Estándar
Navalcarnero,Hurtos,2026,Q3,3,73.12417035280923,Gradient Boosting,Estándar
Navalcarnero,Otros ciberdelitos,2026,Q1,1,19.66221436041744,Gradient Boosting,Estándar
Navalcarnero,Otros ciberdelitos,2026,Q2,2,18.958738131421814,Gradient Boosting,Estándar
Navalcarnero,Otros ciberdelitos,2026,Q3,3,14.81398873544417,Gradient Boosting,Estándar
Navalcarnero,Resto de criminalidad convencional,2026,Q1,1,163.27731785975223,Gradient Boosting,Estándar
Navalcarnero,Resto de criminalidad convencional,2026,Q2,2,163.27731785975223,Gradient Boosting,Estándar
Navalcarnero,Resto de criminalidad convencional,2026,Q3,3,173.0639326935058,Gradient Boosting,Estándar
Navalcarnero,Resto de delitos contra la libertad sexual,2026,Q1,1,3.2154361298209935,Gradient Boosting,Estándar
Navalcarnero,Resto de delitos contra la libertad sexual,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Navalcarnero,Resto de delitos contra la libertad sexual,2026,Q3,3,3.7769571165240783,Gradient Boosting,Estándar
Navalcarnero,Robos con fuerza en domicilios,2026,Q1,1,8.783338157728457,Gradient Boosting,Estándar
Navalcarnero,Robos con fuerza en domicilios,2026,Q2,2,8.153497790006853,Gradient Boosting,Estándar
Navalcarnero,Robos con fuerza en domicilios,2026,Q3,3,8.783338157728457,Gradient Boosting,Estándar
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,13.442652195525877,Gradient Boosting,Estándar
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,13.229802473691388,Gradient Boosting,Estándar
Navalcarnero,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,12.687036841544233,Gradient Boosting,Estándar
Navalcarnero,Robos con violencia e intimidación,2026,Q1,1,3.242755757435653,Gradient Boosting,Estándar
Navalcarnero,Robos con violencia e intimidación,2026,Q2,2,3.652415701942766,Gradient Boosting,Estándar
Navalcarnero,Robos con violencia e intimidación,2026,Q3,3,3.440646131584675,Gradient Boosting,Estándar
Navalcarnero,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Navalcarnero,Sustracciones de vehículos,2026,Q1,1,11.823546447225118,Gradient Boosting,Estándar
Navalcarnero,Sustracciones de vehículos,2026,Q2,2,10.872504657027376,Gradient Boosting,Estándar
Navalcarnero,Sustracciones de vehículos,2026,Q3,3,11.823546447225118,Gradient Boosting,Estándar
Navalcarnero,Tráfico de drogas,2026,Q1,1,3.242755757435653,Gradient Boosting,Estándar
Navalcarnero,Tráfico de drogas,2026,Q2,2,3.2154361298209935,Gradient Boosting,Estándar
Navalcarnero,Tráfico de drogas,2026,Q3,3,3.652415701942766,Gradient Boosting,Estándar
Paracuellos de Jarama,Agresión sexual con penetración,2026,Q1,1,2.713875204536118,Gradient Boosting,Estándar
Paracuellos de Jarama,Agresión sexual con penetración,2026,Q2,2,1.9409049828359604,Gradient Boosting,Estándar
Paracuellos de Jarama,Agresión sexual con penetración,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos contra la libertad sexual,2026,Q1,1,3.440646131584675,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos contra la libertad sexual,2026,Q2,2,3.030986187077562,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos contra la libertad sexual,2026,Q3,3,2.8057761853138805,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q1,1,1.466513630084666,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q2,2,1.4345847002223302,Gradient Boosting,Estándar
Paracuellos de Jarama,Delitos graves y menos graves de lesiones y riña tumultuaria,2026,Q3,3,1.466513630084666,Gradient Boosting,Estándar
Paracuellos de Jarama,Estafas informáticas,2026,Q1,1,80.76081971984725,Gradient Boosting,Estándar
Paracuellos de Jarama,Estafas informáticas,2026,Q2,2,76.04636503510889,Gradient Boosting,Estándar
Paracuellos de Jarama,Estafas informáticas,2026,Q3,3,77.20704173811275,Gradient Boosting,Estándar
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Homicidios dolosos y asesinatos consumados,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Homicidios dolosos y asesinatos en grado tentativa,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Hurtos,2026,Q1,1,29.534261878902573,Gradient Boosting,Estándar
Paracuellos de Jarama,Hurtos,2026,Q2,2,29.534261878902573,Gradient Boosting,Estándar
Paracuellos de Jarama,Hurtos,2026,Q3,3,29.534261878902573,Gradient Boosting,Estándar
Paracuellos de Jarama,Otros ciberdelitos,2026,Q1,1,13.987986817134784,Gradient Boosting,Estándar
Paracuellos de Jarama,Otros ciberdelitos,2026,Q2,2,13.249167541203953,Gradient Boosting,Estándar
Paracuellos de Jarama,Otros ciberdelitos,2026,Q3,3,12.949533369975299,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de criminalidad convencional,2026,Q1,1,95.14860688238629,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de criminalidad convencional,2026,Q2,2,93.7117689768071,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de criminalidad convencional,2026,Q3,3,94.62992103190415,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de delitos contra la libertad sexual,2026,Q1,1,2.4965566062033844,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de delitos contra la libertad sexual,2026,Q2,2,2.271346604439703,Gradient Boosting,Estándar
Paracuellos de Jarama,Resto de delitos contra la libertad sexual,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con fuerza en domicilios,2026,Q1,1,11.085354378861865,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con fuerza en domicilios,2026,Q2,2,10.09305809841471,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con fuerza en domicilios,2026,Q3,3,10.09305809841471,Gradient Boosting,Estándar
Paracuellos de Jarama,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q1,1,12.899886563378722,Gradient Boosting,Estándar
Paracuellos de Jarama,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q2,2,11.823546447225118,Gradient Boosting,Estándar
Paracuellos de Jarama,"Robos con fuerza en domicilios, establecimientos y otras instalaciones",2026,Q3,3,11.823546447225118,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con violencia e intimidación,2026,Q1,1,2.7458041343984534,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con violencia e intimidación,2026,Q2,2,2.7083261765614757,Gradient Boosting,Estándar
Paracuellos de Jarama,Robos con violencia e intimidación,2026,Q3,3,2.7458041343984534,Gradient Boosting,Estándar
Paracuellos de Jarama,Secuestro,2026,Q1,1,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Secuestro,2026,Q2,2,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Secuestro,2026,Q3,3,0.0,Mediana móvil 4,Alta incertidumbre
Paracuellos de Jarama,Sustracciones de vehículos,2026,Q1,1,6.003805364082746,Gradient Boosting,Estándar
Paracuellos de Jarama,Sustracciones de vehículos,2026,Q2,2,6.430862175197474,Gradient Boosting,Estándar
Paracuellos de Jarama,Sustracciones de vehículos,2026,Q3,3,6.430862175197474,Gradient Boosting,Estándar
Paracuellos de Jarama,Tráfico de drogas,2026,Q1,1,0.7710119219335279,Gradient Boosting,Estándar
Paracuellos de Jarama,Tráfico de drogas,2026,Q2,2,0.7919051733147264,Gradient Boosting,Estándar
Paracuellos de Jarama,Tráfico de drogas,2026,Q3,3,0.9270144155008124,Gradient Boosting,Estándar
Parla,Agresión sexual con penetración,2026,Q1,1,5.28251983597436,Gradient Boosting,Estándar
Parla,Agresión sexual con penetración,2026,Q2,2,4.6132480532432645,Gradient Boosting,Estándar
Parla,Agresión sexual con penetración,2026,Q3,3,4.480299118448462,Gradient Boosting,Estándar
